Feature ID	kingdom	phylum	class	order	family	genus	species
e17825220bd965fb71a4cfdbfda6b577	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	uncultured_Alphaproteobacteria
7039c19f6b76a55224e58558d5c1b4fb	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	
5a2ede9b4df86d42de49ac5087c1fd95	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	
24269301d3475de2d6e7e677a9bfe747	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	
8f52dac9d42e6e0d417612f1c21979b3	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria_sediminis
f516d92aab2c2d0ec5bcba8056dfd573	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	Actinophytocola_sp.
3b547ade13f9e4bc08539dd8ea523530	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	
aac99a4152f27fdff032ffc84acd131d	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
5b706110adb535ff3eb9c9c1b8bd1538	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	
01a0ff354bacf4e3354b20b342561387	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	
c188952ba3daef62574673eb2903bab7	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea_maritima
031a8dcfe4e1291cac48fee5df053497	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	
36ac69d0802d3c6a608491fdda673b68	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	
66e24929f713a12e45c1651059a37a78	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
6f1135d57986c2249e0526a38782c6c2	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium
9d7003ae013cd4d0aaead0e81f35bc5c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	uncultured_bacterium
f203ede9025a3e4604665a94f35e54e5	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
d5df3e9907123efd483d5215549ca821	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	uncultured_subdivision
565898a0660a1cb8242667efff7fd25c	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	uncultured_bacterium
f3bdd01c19dc6605b3954eb8fb00fde1	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
c63c78fe99c6bfb5fa2bc3af61b120fe	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium
1ee5a562f749a4632369d1dd4eb16ad9	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae		
3c4c839202e87d7d55e9cb17d3cdbdd1	Bacteria	Myxococcota	bacteriap25	bacteriap25	bacteriap25	bacteriap25	metagenome
7ebd3dd821c91247e9019f738b3cf166	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_Myxococcales
c0881c1e91d8045c79c04f1a3f4f31d0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Amb-16S-1323	Amb-16S-1323	uncultured_bacterium
a067e57e68dc0a6980766dd1f0a99d0a	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae		
b3ca99778ec3eb4c97b3f0543f838040	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae		
5c6e544bddf45a2ab21c724fa2f3fa57	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
c67b9a897330b286990d67c27aa60963	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
53fea3572b5149ca274b9a966deb2c0c	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	
87910074f135b42b1a19ff1142fdd6cd	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
c78b4816115076740bf851257cdd2b77	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured_bacterium
8856f443cf23952ffd59d30e0f3e0b2b	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
95aaf2f8654f7215ed751bd686934b10	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	
29e59f6d61c37327eaf4e4f8d2b4e58a	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	
a03dc6e3e1104e4123ca3e12b216db4e	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	
4957788046e536b7449a369a069cbf1a	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus	
74ea8fe1140516bf5887e3aeacd805f7	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
acaba011b54ae817e12d3d04414c0a68	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
747bb7f00ced22ec192b0bdedcb9ebfa	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae		
8aa99c460499527c6082fc636532b71e	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	uncultured	uncultured_Alphaproteobacteria
7134b7a54f27c6792e418a76cb4b5a2d	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
24847901d0259b12360b5a27d4f4310d	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	
abe56cee172981fa795d1c19fcb40967	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylocaldum	
db7dbe77e4e4c20b265cbb68448cbdb9	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	uncultured	
eee8d20ab3265a872770aa3ffe2f0cb8	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	
d0f68a517c1059a3d2d47962147244d6	Bacteria	Acidobacteriota	Subgroup_11	Subgroup_11	Subgroup_11	Subgroup_11	uncultured_bacterium
775257c5e1e12b0642ca4921aa193931	Bacteria	Actinobacteriota	Actinobacteria	Glycomycetales	Glycomycetaceae	Glycomyces	
30ab0164b939dce82dcdede17ab0e791	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Tetrasphaera	
a9f2ef344b9f142daad8f6b8aee206b4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
27dad9e01189cc96ef76e3e7d8c043cd	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium
f3e849a84f5ae31febd25d2533531f01	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Geminicoccus	uncultured_bacterium
72ac4e044188585a35cdf005488ada64	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
3a8373fa50e422cce06e3d0678a8d8e2	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
b941a454cfa369c4c83b5fc7a30021b9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
68066a9cccc4776bbb5c3f8a1967b147	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	uncultured_bacterium
24bf00082d37832451a5c6c87a554285	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	Actinophytocola_sp.
fa04bec8c00f1fe661062e9f8fb46d55	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Phyllobacterium	
761b1b4cc89c019886e37facfa12db65	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	
2ea4db0d1f6138bbfa41ee01d6e52392	Bacteria	Myxococcota	Polyangia	Blfdi19	Blfdi19	Blfdi19	uncultured_Myxococcales
3c5351ac54fcb3c1cc7e0e2729da8898	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	uncultured_actinobacterium
aeef771204a132e831ec85704aead1ce	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
e2fee8c847139bab919bafbbb826c346	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	
1310475901e71bb9703cf41b20c9d7ae	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	R7C24	R7C24	
bb9a16cb3294f8075a623bef1479f3d8	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
2179408c0f2a74b80a9ec38bfe0195c9	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	
8377e24ad3db498e645c732a817b6396	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_bacterium
a31e21bee244d0fa35c45ff6d4eae3c3	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	uncultured_Acidimicrobiales
e0762cccb364845972a0f61be07aa516	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
d166696ff5bad11640c6953e96f3c030	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	
652565dc54d45337b31a108d807324a5	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	
874343706b6d98592f4b66738f170a4f	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
88ba36260842dfd37462604bfd13ad5e	Bacteria	Acidobacteriota	Blastocatellia				
a42d146b18e75a8d4f9ceb3dac9b8ad9	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	uncultured	uncultured_Rhodospirillales
c4c4ad3e7a38f674c8b9fc3d38efb054	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	
d19da3d9a1a856bcbf62a7903f50df2a	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	uncultured_proteobacterium
8a3a463b6fd8c40429b8d578ac4be2da	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
0d4bcc6749dcb4d49efb7558c5b5572e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	uncultured	
1589c5f931906b6dda50599a082363a1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	
f617b6cfee04aaf88f5618c39c11a552	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
e6e9a8996992398a5c7f730238783e37	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae		
b764b89e3cb2d5ac2d6be16d83bca465	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	
0b192dd80dd2df6e74d87cfd9fb3eb40	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	
b8c5973b8449bc63cc59d73b79f6e8f0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	
e4de02fc67c0f39cad1142e71707690f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured_Caulobacterales
34933f8f7bcf2c2fbf5595f651e939a7	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
dec7ba7341ed76f27f20365ae9191a51	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium
223d76831aa74d30c258ed7c2cf0d14d	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	
141c4419c0887afde3e62d4ef6a45bb7	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	
e41a40c31f458730e0d1dc971cbb5a63	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Rhizocola	
0752b8fd2111ec50fb2f072a40678d4c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
c0d89e44acda0b40436ce3d25474865e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium
b67feee875d85ec3beec32135a1a6b43	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae		
ef047cd3b75f959e31eb407a1a588e2d	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium
b5f5186fdcbb9e51c1bc0208d7b62c7d	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae		
91f2fb3ca959b060fe4f21a7b8ac41ca	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	
c73ae1c1341c10a53f574c252b39e7ec	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	
d819a4a54ee3b3cf0096d89ac3e19fdd	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	
9d950721f042084b875d98de2e413845	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
473822cc1a1c63728f430bec663edcc8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
a9ace5f1978080f97351fff4a4198cc1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	
c5c75b1003f997023342cf2cea610bec	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	
c5f163f75a00b528b31fcd19f60a81a1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		
2d6d95dbf68712ebee6544cad6255bbe	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
9b597cb9a0f47cb742a1621e93d65d59	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
4eb450a5d97f406ac27b3d088406704a	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	uncultured	uncultured_delta
6ec720d18a1ae7bc4506132280b0ea25	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
9dff8678895fe4b5a90619ac2291ecbe	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	uncultured_delta
66f26d9871b5d0bf9ca252e382581ff2	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	uncultured	
5441179d39a75902e0449af809507b0e	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae		
a82a05606800a32eaef90666fc683be6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
4a8a3f2fc325a8839b9d59fa3f723aa0	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae		
7ef0c51abc18415d17f2bd9c2c2ccdf9	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	Candidatus_Entotheonella	
a9cf7da0fa0d964bac141e155e34ac38	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_marinum
c8040bf128447c667127784e8218edcc	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	
b20208ff619f891658a3c12969b30835	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
73f7cf7afe09cc0b0fe2e1b8b9889ce0	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	
05d3d9b6a54233decfb6391245eea46e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales			
4891ab0c6348a239f4084e681cff3996	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured_planctomycete
a3976e72416360ce005176a45187d3ee	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_Myxococcales
b8f68e1bf5578c6c70320a45888448de	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae		
e0761c6cda2b18c8137640019dd3a1e2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
cc49a0be312cc39397dfd8b560fc808b	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
94f33fe08848b2a5e7984da25d9c58be	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
